id,name,content,difficulty
561,Array Partition I,"['array', 'task', 'group', 'integers', 'pairs', 'say', 'makes', 'sum', 'large', 'maximum', 'sum', 'pairs', 'positive', 'range', 'integers', 'array', 'range', 'array']",1
560,Subarray Sum Equals K,"['array', 'integers', 'integer', 'need', 'find', 'total', 'number', 'continuous', 'subarrays', 'whose', 'sum', 'equals', 'length', 'array', 'range', 'range', 'numbers', 'array', 'range', 'integer', 'array', 'hash table']",2
557,Reverse Words in a String III,"['need', 'reverse', 'order', 'characters', 'word', 'within', 'sentence', 'still', 'preserving', 'whitespace', 'initial', 'word', 'take', 'leetcode', 'ekat', 'edocteel', 'word', 'separated', 'single', 'space', 'extra', 'space', 'string']",1
556,Next Greater Element III,"['positive', 'integer', 'need', 'find', 'smallest', 'integer', 'exactly', 'digits', 'existing', 'integer', 'greater', 'value', 'positive', 'integer', 'need', 'return', 'string']",2
554,Brick Wall,"['brick', 'wall', 'front', 'wall', 'rectangular', 'several', 'rows', 'bricks', 'height', 'different', 'want', 'draw', 'vertical', 'line', 'top', 'bottom', 'cross', 'least', 'brick', 'wall', 'represented', 'list', 'row', 'list', 'integers', 'representing', 'width', 'brick', 'row', 'left', 'line', 'go', 'edge', 'brick', 'considered', 'need', 'find', 'draw', 'line', 'cross', 'least', 'bricks', 'return', 'number', 'crossed', 'cannot', 'draw', 'line', 'along', 'one', 'two', 'vertical', 'edges', 'case', 'line', 'obviously', 'cross', 'width', 'sum', 'bricks', 'different', 'rows', 'exceed', 'number', 'bricks', 'row', 'range', 'height', 'wall', 'range', 'total', 'number', 'bricks', 'wall', 'exceed', 'hash table']",2
553,Optimal Division,"['list', 'positive', 'adjacent', 'integers', 'perform', 'float', 'add', 'number', 'parenthesis', 'position', 'change', 'priority', 'find', 'add', 'parenthesis', 'get', 'maximum', 'return', 'corresponding', 'expression', 'string', 'expression', 'contain', 'redundant', 'bold', 'parenthesis', 'since', 'influence', 'operation', 'return', 'length', 'input', 'array', 'elements', 'array', 'range', 'one', 'optimal', 'division', 'test', 'math', 'string']",2
552,Student Attendance Record II,"['positive', 'integer', 'return', 'number', 'possible', 'attendance', 'records', 'length', 'regarded', 'answer', 'may', 'return', 'mod', 'student', 'attendance', 'record', 'string', 'contains', 'following', 'three', 'record', 'regarded', 'rewardable', 'contain', 'one', 'two', 'continuous', 'records', 'length', 'regarded', 'regarded', 'rewardable', 'owing', 'one', 'absent', 'value', 'exceed', 'dynamic programming']",3
551,Student Attendance Record I,"['string', 'representing', 'attendance', 'record', 'record', 'contains', 'following', 'three', 'student', 'could', 'rewarded', 'attendance', 'record', 'contain', 'one', 'two', 'continuous', 'need', 'return', 'whether', 'student', 'could', 'rewarded', 'according', 'attendance', 'string']",1
547,Friend Circles,"['students', 'friendship', 'transitive', 'direct', 'friend', 'direct', 'friend', 'indirect', 'friend', 'defined', 'friend', 'circle', 'group', 'students', 'direct', 'indirect', 'matrix', 'representing', 'friend', 'relationship', 'students', 'ith', 'jth', 'students', 'direct', 'friends', 'otherwise', 'output', 'total', 'number', 'friend', 'circles', 'among', 'students', 'direct', 'friend', 'student', 'friend', 'return', 'students', 'direct', 'students', 'direct', 'students', 'indirect', 'friend', 'return', 'range', 'depth-first search', 'union find']",2
546,Remove Boxes,"['several', 'boxes', 'different', 'colors', 'represented', 'different', 'positive', 'may', 'experience', 'several', 'rounds', 'remove', 'boxes', 'box', 'time', 'choose', 'continuous', 'boxes', 'color', 'remove', 'get', 'find', 'maximum', 'points', 'number', 'boxes', 'would', 'exceed', 'dynamic programming', 'depth-first search']",3
543,Diameter of Binary Tree,"['binary', 'need', 'compute', 'length', 'diameter', 'diameter', 'binary', 'tree', 'length', 'longest', 'path', 'two', 'nodes', 'path', 'may', 'may', 'pass', 'binary', 'tree', 'return', 'length', 'path', 'length', 'path', 'two', 'nodes', 'represented', 'number', 'edges', 'tree']",1
542,01 Matrix,"['matrix', 'consists', 'find', 'distance', 'nearest', 'distance', 'two', 'adjacent', 'cells', 'number', 'elements', 'matrix', 'exceed', 'least', 'one', 'cells', 'adjacent', 'four', 'left', 'depth-first search', 'breadth-first search']",2
541,Reverse String II,"['string', 'integer', 'need', 'reverse', 'first', 'characters', 'every', 'characters', 'counting', 'start', 'less', 'characters', 'reverse', 'less', 'greater', 'equal', 'reverse', 'first', 'characters', 'left', 'string', 'consists', 'lower', 'english', 'letters', 'length', 'string', 'range', 'string']",1
540,Single Element in a Sorted Array,"['sorted', 'array', 'consisting', 'integers', 'every', 'element', 'appears', 'exactly', 'twice', 'except', 'one', 'element', 'appears', 'find', 'single', 'element', 'appears', 'solution', 'run', 'time']",2
539,Minimum Time Difference,"['list', 'clock', 'time', 'points', 'find', 'minimum', 'minutes', 'difference', 'two', 'time', 'points', 'number', 'time', 'points', 'list', 'least', 'exceed', 'input', 'time', 'legal', 'ranges', 'string']",2
538,Convert BST to Greater Tree,"['binary', 'search', 'tree', 'convert', 'greater', 'tree', 'every', 'key', 'original', 'bst', 'changed', 'original', 'key', 'plus', 'sum', 'keys', 'greater', 'original', 'key', 'root', 'binary', 'search', 'tree', 'like', 'root', 'greater', 'tree', 'like', 'tree']",1
537,Complex Number Multiplication,"['two', 'strings', 'representing', 'two', 'complex', 'need', 'return', 'string', 'representing', 'note', 'according', 'need', 'convert', 'form', 'need', 'convert', 'form', 'input', 'strings', 'extra', 'input', 'strings', 'form', 'integer', 'belong', 'range', 'output', 'also', 'math', 'string']",2
535,Encode and Decode TinyURL,"['companion', 'problem', 'system', 'design', 'design', 'tinyurl', 'url', 'shortening', 'service', 'enter', 'url', 'returns', 'short', 'url', 'design', 'encode', 'decode', 'methods', 'tinyurl', 'restriction', 'algorithm', 'need', 'ensure', 'url', 'encoded', 'tiny', 'url', 'tiny', 'url', 'decoded', 'original', 'hash table', 'math']",2
532,K-diff Pairs in an Array,"['array', 'integers', 'integer', 'need', 'find', 'number', 'unique', 'pairs', 'pair', 'defined', 'integer', 'pair', 'numbers', 'array', 'absolute', 'difference', 'two', 'pairs', 'two', 'return', 'number', 'unique', 'four', 'pairs', 'one', 'pair', 'pairs', 'count', 'length', 'array', 'exceed', 'integers', 'input', 'belong', 'array', 'two pointers']",1
530,Minimum Absolute Difference in BST,"['binary', 'search', 'tree', 'find', 'minimum', 'absolute', 'difference', 'values', 'two', 'minimum', 'absolute', 'difference', 'difference', 'least', 'two', 'nodes', 'tree']",1
529,Minesweeper,"['play', 'minesweeper', 'game', 'online', 'char', 'matrix', 'representing', 'game', 'represents', 'unrevealed', 'represents', 'unrevealed', 'empty', 'represents', 'revealed', 'blank', 'square', 'adjacent', 'digit', 'represents', 'many', 'mines', 'adjacent', 'revealed', 'finally', 'represents', 'revealed', 'next', 'click', 'position', 'column', 'among', 'unrevealed', 'squares', 'return', 'board', 'revealing', 'position', 'according', 'following', 'mine', 'game', 'change', 'empty', 'square', 'adjacent', 'mines', 'change', 'revealed', 'blank', 'adjacent', 'unrevealed', 'squares', 'revealed', 'empty', 'square', 'least', 'one', 'adjacent', 'mine', 'change', 'digit', 'representing', 'number', 'adjacent', 'return', 'board', 'squares', 'click', 'click', 'range', 'input', 'height', 'width', 'click', 'position', 'unrevealed', 'square', 'also', 'means', 'input', 'board', 'contains', 'least', 'one', 'clickable', 'input', 'board', 'stage', 'game', 'mines', 'mentioned', 'rules', 'ignored', 'need', 'reveal', 'unrevealed', 'mines', 'game', 'consider', 'cases', 'win', 'game', 'flag', 'depth-first search', 'breadth-first search']",2
526,Beautiful Arrangement,"['suppose', 'integers', 'define', 'beautiful', 'arrangement', 'array', 'constructed', 'numbers', 'successfully', 'one', 'following', 'true', 'ith', 'position', 'number', 'ith', 'position', 'divisible', 'divisible', 'number', 'ith', 'many', 'beautiful', 'arrangements', 'first', 'beautiful', 'arrangement', 'number', 'position', 'divisible', 'number', 'position', 'divisible', 'second', 'beautiful', 'arrangement', 'number', 'position', 'divisible', 'number', 'position', 'divisible', 'positive', 'integer', 'exceed', 'backtracking']",2
525,Contiguous Array,"['binary', 'find', 'maximum', 'length', 'contiguous', 'subarray', 'equal', 'number', 'longest', 'contiguous', 'subarray', 'equal', 'number', 'longest', 'contiguous', 'subarray', 'equal', 'number', 'length', 'binary', 'array', 'exceed', 'hash table']",2
524,Longest Word in Dictionary through Deleting,"['string', 'string', 'find', 'longest', 'string', 'dictionary', 'formed', 'deleting', 'characters', 'one', 'possible', 'return', 'longest', 'word', 'smallest', 'lexicographical', 'possible', 'return', 'empty', 'strings', 'input', 'contain', 'size', 'dictionary', 'exceed', 'length', 'strings', 'input', 'exceed', 'two pointers', 'sort']",2
523,Continuous Subarray Sum,"['list', 'numbers', 'target', 'integer', 'write', 'function', 'check', 'array', 'continuous', 'subarray', 'size', 'least', 'sums', 'multiple', 'sums', 'also', 'continuous', 'subarray', 'size', 'sums', 'continuous', 'subarray', 'size', 'sums', 'length', 'array', 'exceed', 'may', 'assume', 'sum', 'numbers', 'range', 'signed', 'math', 'dynamic programming']",2
522,Longest Uncommon Subsequence II,"['list', 'need', 'find', 'longest', 'uncommon', 'subsequence', 'among', 'longest', 'uncommon', 'subsequence', 'defined', 'longest', 'subsequence', 'one', 'strings', 'subsequence', 'subsequence', 'subsequence', 'sequence', 'derived', 'one', 'sequence', 'deleting', 'characters', 'without', 'changing', 'order', 'remaining', 'string', 'subsequence', 'empty', 'string', 'subsequence', 'input', 'list', 'output', 'needs', 'length', 'longest', 'uncommon', 'longest', 'uncommon', 'subsequence', 'return', 'lengths', 'exceed', 'length', 'list', 'range', 'string']",2
521,Longest Uncommon Subsequence I ,"['group', 'two', 'need', 'find', 'longest', 'uncommon', 'subsequence', 'group', 'two', 'longest', 'uncommon', 'subsequence', 'defined', 'longest', 'subsequence', 'one', 'strings', 'subsequence', 'subsequence', 'subsequence', 'sequence', 'derived', 'one', 'sequence', 'deleting', 'characters', 'without', 'changing', 'order', 'remaining', 'string', 'subsequence', 'empty', 'string', 'subsequence', 'input', 'two', 'output', 'needs', 'length', 'longest', 'uncommon', 'longest', 'uncommon', 'subsequence', 'return', 'longest', 'uncommon', 'subsequence', 'subsequence', 'subsequence', 'strings', 'group', 'two', 'lengths', 'exceed', 'letters', 'appear', 'input', 'string']",1
520,Detect Capital,"['need', 'judge', 'whether', 'usage', 'capitals', 'right', 'define', 'usage', 'capitals', 'word', 'right', 'one', 'following', 'cases', 'letters', 'word', 'like', 'letters', 'word', 'like', 'first', 'letter', 'word', 'like', 'define', 'word', 'use', 'capitals', 'right', 'input', 'word', 'consisting', 'uppercase', 'lowercase', 'latin', 'string']",1
518,Coin Change 2,"['coins', 'different', 'denominations', 'total', 'amount', 'write', 'function', 'compute', 'number', 'combinations', 'make', 'may', 'assume', 'infinite', 'number', 'kind', 'amount', 'coins', 'four', 'ways', 'make', 'amount', 'coins', 'amount', 'cannot', 'made', 'coins', 'amount', 'coins', 'assume', 'amount', 'coin', 'number', 'coins', 'less', 'answer', 'guaranteed', 'fit', 'signed', 'integer']",2
517,Super Washing Machines,"['super', 'washing', 'machines', 'washing', 'machine', 'dresses', 'could', 'choose', 'washing', 'pass', 'one', 'dress', 'washing', 'machine', 'one', 'adjacent', 'washing', 'machines', 'time', 'integer', 'array', 'representing', 'number', 'dresses', 'washing', 'machine', 'left', 'right', 'find', 'minimum', 'number', 'moves', 'make', 'washing', 'machines', 'number', 'possible', 'return', 'impossible', 'make', 'three', 'washing', 'machines', 'number', 'range', 'range', 'dresses', 'number', 'super', 'washing', 'machine', 'math', 'dynamic programming']",3
516,Longest Palindromic Subsequence,"['string', 'find', 'longest', 'palindromic', 'length', 'may', 'assume', 'maximum', 'length', 'one', 'possible', 'longest', 'palindromic', 'subsequence', 'one', 'possible', 'longest', 'palindromic', 'subsequence', 'dynamic programming']",2
515,Find Largest Value in Each Tree Row,"['need', 'find', 'largest', 'value', 'row', 'binary', 'tree', 'depth-first search', 'breadth-first search']",2
514,Freedom Trail,"['video', 'game', 'fallout', 'quest', 'requires', 'players', 'reach', 'metal', 'dial', 'called', 'trail', 'use', 'dial', 'spell', 'specific', 'keyword', 'order', 'open', 'string', 'represents', 'code', 'engraved', 'outer', 'ring', 'another', 'string', 'represents', 'keyword', 'needs', 'need', 'find', 'minimum', 'number', 'steps', 'order', 'spell', 'characters', 'first', 'character', 'ring', 'aligned', 'need', 'spell', 'characters', 'string', 'key', 'one', 'one', 'rotating', 'ring', 'clockwise', 'anticlockwise', 'make', 'character', 'string', 'key', 'aligned', 'direction', 'pressing', 'center', 'stage', 'rotating', 'ring', 'spell', 'key', 'character', 'rotate', 'ring', 'clockwise', 'anticlockwise', 'one', 'counts', 'final', 'purpose', 'rotation', 'align', 'one', 'string', 'characters', 'character', 'must', 'equal', 'character', 'character', 'aligned', 'need', 'press', 'center', 'button', 'also', 'counts', 'could', 'begin', 'spell', 'next', 'character', 'key', 'finished', 'ring', 'key', 'first', 'key', 'character', 'since', 'already', 'need', 'step', 'spell', 'second', 'key', 'character', 'need', 'rotate', 'ring', 'anticlockwise', 'two', 'steps', 'make', 'become', 'need', 'step', 'final', 'output', 'length', 'ring', 'key', 'range', 'lowercase', 'letters', 'strings', 'might', 'duplcate', 'characters', 'guaranteed', 'string', 'key', 'could', 'always', 'spelled', 'rotating', 'string', 'divide and conquer', 'dynamic programming', 'depth-first search']",3
513,Find Bottom Left Tree Value,"['binary', 'find', 'leftmost', 'value', 'last', 'row', 'may', 'assume', 'tree', 'root', 'tree', 'depth-first search', 'breadth-first search']",2
508,Most Frequent Subtree Sum,"['root', 'asked', 'find', 'frequent', 'subtree', 'subtree', 'sum', 'node', 'defined', 'sum', 'node', 'values', 'formed', 'subtree', 'rooted', 'node', 'node', 'frequent', 'subtree', 'sum', 'return', 'values', 'highest', 'frequency', 'examples', 'return', 'since', 'values', 'happen', 'return', 'examples', 'return', 'since', 'happens', 'however', 'occur', 'may', 'assume', 'sum', 'values', 'subtree', 'range', 'signed', 'hash table', 'tree']",2
507,Perfect Number,"['define', 'perfect', 'number', 'positive', 'integer', 'equal', 'sum', 'positive', 'divisors', 'except', 'integer', 'write', 'function', 'returns', 'true', 'perfect', 'number', 'false', 'input', 'number', 'exceed', 'math']",1
506,Relative Ranks,"['scores', 'find', 'relative', 'ranks', 'people', 'top', 'three', 'highest', 'awarded', 'first', 'three', 'athletes', 'got', 'top', 'three', 'highest', 'got', 'left', 'two', 'need', 'output', 'relative', 'ranks', 'according', 'positive', 'integer', 'exceed', 'scores', 'athletes', 'guaranteed']",1
504,Base 7,"['return', 'base', 'string', 'input', 'range']",1
503,Next Greater Element II,"['circular', 'array', 'next', 'element', 'last', 'element', 'first', 'element', 'print', 'next', 'greater', 'number', 'every', 'next', 'greater', 'number', 'number', 'first', 'greater', 'number', 'next', 'means', 'could', 'search', 'circularly', 'find', 'next', 'greater', 'output', 'first', 'next', 'greater', 'number', 'number', 'find', 'next', 'greater', 'second', 'next', 'greater', 'number', 'needs', 'search', 'also', 'length', 'array', 'exceed', 'stack']",2
502,IPO,"['suppose', 'leetcode', 'start', 'ipo', 'order', 'sell', 'good', 'price', 'shares', 'venture', 'leetcode', 'would', 'like', 'work', 'projects', 'increase', 'capital', 'since', 'limited', 'finish', 'distinct', 'projects', 'help', 'leetcode', 'design', 'best', 'way', 'maximize', 'total', 'capital', 'finishing', 'distinct', 'several', 'project', 'pure', 'profit', 'pi', 'minimum', 'capital', 'ci', 'needed', 'start', 'corresponding', 'finish', 'obtain', 'pure', 'profit', 'profit', 'added', 'total', 'sum', 'pick', 'list', 'distinct', 'projects', 'projects', 'maximize', 'final', 'output', 'final', 'maximized', 'since', 'initial', 'capital', 'start', 'project', 'indexed', 'finishing', 'obtain', 'profit', 'capital', 'becomes', 'capital', 'either', 'start', 'project', 'indexed', 'project', 'indexed', 'since', 'choose', 'need', 'finish', 'project', 'indexed', 'get', 'maximum', 'output', 'final', 'maximized', 'may', 'assume', 'numbers', 'input', 'length', 'profits', 'array', 'capital', 'array', 'exceed', 'answer', 'guaranteed', 'fit', 'signed', 'heap', 'greedy']",3
501,Find Mode in Binary Search Tree,"['binary', 'search', 'tree', 'find', 'frequently', 'occurred', 'assume', 'bst', 'defined', 'left', 'subtree', 'node', 'contains', 'nodes', 'keys', 'less', 'equal', 'right', 'subtree', 'node', 'contains', 'nodes', 'keys', 'greater', 'equal', 'left', 'right', 'subtrees', 'must', 'also', 'binary', 'search', 'bst', 'return', 'tree', 'one', 'return', 'follow', 'could', 'without', 'using', 'extra', 'implicit', 'stack', 'space', 'incurred', 'due', 'recursion', 'tree']",1
500,Keyboard Row,"['list', 'return', 'words', 'typed', 'using', 'letters', 'alphabet', 'one', 'american', 'keyboard', 'like', 'image', 'may', 'use', 'one', 'character', 'keyboard', 'may', 'assume', 'input', 'string', 'contain', 'letters', 'hash table']",1
498,Diagonal Traverse,"['matrix', 'elements', 'return', 'elements', 'matrix', 'diagonal', 'order', 'shown', 'total', 'number', 'elements', 'matrix', 'exceed']",2
496,Next Greater Element I,"['two', 'arrays', 'elements', 'subset', 'find', 'next', 'greater', 'numbers', 'elements', 'corresponding', 'places', 'next', 'greater', 'number', 'number', 'first', 'greater', 'number', 'right', 'output', 'number', 'first', 'cannot', 'find', 'next', 'greater', 'number', 'second', 'output', 'number', 'first', 'next', 'greater', 'number', 'second', 'array', 'number', 'first', 'next', 'greater', 'number', 'second', 'output', 'number', 'first', 'next', 'greater', 'number', 'second', 'array', 'number', 'first', 'next', 'greater', 'number', 'second', 'output', 'elements', 'length', 'would', 'exceed', 'stack']",1
495,Teemo Attacking,"['lol', 'hero', 'called', 'teemo', 'attacking', 'make', 'enemy', 'ashe', 'poisoned', 'attacking', 'ascending', 'time', 'series', 'towards', 'ashe', 'poisoning', 'time', 'duration', 'per', 'need', 'output', 'total', 'time', 'ashe', 'poisoned', 'may', 'assume', 'teemo', 'attacks', 'beginning', 'specific', 'time', 'makes', 'ashe', 'poisoned', 'condition', 'time', 'point', 'teemo', 'starts', 'attacking', 'ashe', 'makes', 'ashe', 'poisoned', 'poisoned', 'status', 'last', 'seconds', 'end', 'time', 'point', 'time', 'point', 'teemo', 'attacks', 'ashe', 'causes', 'ashe', 'poisoned', 'status', 'another', 'finally', 'need', 'output', 'time', 'point', 'teemo', 'starts', 'attacking', 'ashe', 'makes', 'ashe', 'poisoned', 'status', 'last', 'seconds', 'end', 'time', 'point', 'beginning', 'time', 'point', 'teemo', 'attacks', 'ashe', 'already', 'poisoned', 'since', 'poisoned', 'status', 'add', 'though', 'second', 'poisoning', 'attack', 'still', 'work', 'time', 'point', 'stop', 'end', 'time', 'point', 'finally', 'need', 'output', 'may', 'assume', 'length', 'time', 'series', 'array', 'exceed', 'may', 'assume', 'numbers', 'attacking', 'time', 'series', 'poisoning', 'time', 'duration', 'per', 'attacking', 'exceed', 'array']",2
494,Target Sum,"['list', 'symbols', 'choose', 'one', 'new', 'find', 'many', 'ways', 'assign', 'symbols', 'make', 'sum', 'integers', 'equal', 'target', 'nums', 'ways', 'assign', 'symbols', 'make', 'sum', 'nums', 'target', 'length', 'array', 'positive', 'exceed', 'sum', 'elements', 'array', 'exceed', 'output', 'answer', 'guaranteed', 'fitted', 'dynamic programming', 'depth-first search']",2
493,Reverse Pairs,"['array', 'call', 'important', 'reverse', 'pair', 'need', 'return', 'number', 'important', 'reverse', 'pairs', 'length', 'array', 'exceed', 'numbers', 'input', 'array', 'range', 'binary search', 'divide and conquer', 'sort', 'binary indexed tree', 'segment tree']",3
492,Construct the Rectangle,"['web', 'important', 'know', 'design', 'web', 'specific', 'rectangular', 'web', 'job', 'design', 'rectangular', 'web', 'whose', 'length', 'width', 'satisfy', 'following', 'area', 'rectangular', 'web', 'page', 'designed', 'must', 'equal', 'target', 'width', 'larger', 'length', 'means', 'difference', 'length', 'width', 'small', 'need', 'output', 'length', 'width', 'web', 'page', 'designed', 'target', 'area', 'possible', 'ways', 'construct', 'according', 'requirement', 'according', 'requirement', 'optimal', 'compared', 'length', 'width', 'area', 'exceed', 'positive', 'integer', 'web', 'width', 'length', 'designed', 'must', 'positive']",1
491,Increasing Subsequences,"['integer', 'task', 'find', 'different', 'possible', 'increasing', 'subsequences', 'length', 'increasing', 'subsequence', 'least', 'length', 'array', 'exceed', 'range', 'integer', 'array', 'array', 'may', 'contain', 'two', 'equal', 'integers', 'also', 'considered', 'special', 'case', 'increasing', 'depth-first search']",2
488,Zuma Game,"['think', 'zuma', 'row', 'balls', 'colored', 'also', 'several', 'balls', 'may', 'choose', 'ball', 'insert', 'row', 'leftmost', 'place', 'rightmost', 'group', 'balls', 'color', 'remove', 'keep', 'balls', 'find', 'minimal', 'balls', 'insert', 'remove', 'balls', 'cannot', 'remove', 'output', 'wrrbbw', 'wbbw', 'wwrrbbww', 'wwbbww', 'wwww', 'empty', 'rbyybbrrb', 'rbbbrrb', 'rrrb', 'empty', 'may', 'assume', 'initial', 'row', 'balls', 'table', 'consecutive', 'balls', 'number', 'balls', 'table', 'exceed', 'string', 'represents', 'balls', 'called', 'number', 'balls', 'hand', 'exceed', 'string', 'represents', 'balls', 'called', 'input', 'strings', 'contain', 'characters', 'depth-first search']",3
486,Predict the Winner,"['array', 'scores', 'player', 'picks', 'one', 'numbers', 'either', 'end', 'array', 'followed', 'player', 'player', 'time', 'player', 'picks', 'number', 'available', 'next', 'continues', 'scores', 'player', 'maximum', 'score', 'array', 'predict', 'whether', 'player', 'assume', 'player', 'plays', 'maximize', 'player', 'choose', 'chooses', 'player', 'choose', 'player', 'chooses', 'player', 'left', 'final', 'score', 'player', 'player', 'player', 'never', 'winner', 'need', 'return', 'player', 'first', 'chooses', 'player', 'choose', 'matter', 'number', 'player', 'player', 'choose', 'player', 'score', 'player', 'need', 'return', 'true', 'representing', 'length', 'array', 'scores', 'array', 'integers', 'exceed', 'scores', 'players', 'player', 'still', 'dynamic programming', 'minimax']",2
485,Max Consecutive Ones,"['binary', 'find', 'maximum', 'number', 'consecutive', 'first', 'two', 'digits', 'last', 'three', 'digits', 'consecutive', 'maximum', 'number', 'consecutive', 'input', 'array', 'contain', 'length', 'input', 'array', 'positive', 'integer', 'exceed', 'array']",1
483,Smallest Good Base,"['integer', 'call', 'good', 'base', 'digits', 'base', 'string', 'representing', 'return', 'smallest', 'good', 'base', 'string', 'base', 'base', 'base', 'range', 'string', 'representing', 'always', 'valid', 'leading', 'math', 'binary search']",3
482,License Key Formatting,"['license', 'key', 'represented', 'string', 'consists', 'alphanumeric', 'character', 'string', 'separated', 'groups', 'number', 'would', 'want', 'reformat', 'strings', 'group', 'contains', 'exactly', 'except', 'first', 'group', 'could', 'shorter', 'still', 'must', 'contain', 'least', 'one', 'must', 'dash', 'inserted', 'two', 'groups', 'lowercase', 'letters', 'converted', 'string', 'number', 'format', 'string', 'according', 'rules', 'described', 'string', 'split', 'two', 'part', 'note', 'two', 'extra', 'dashes', 'needed', 'string', 'split', 'three', 'part', 'characters', 'except', 'first', 'part', 'could', 'shorter', 'mentioned', 'length', 'string', 'exceed', 'positive', 'string', 'consists', 'alphanumerical', 'characters', 'string']",1
481,Magical String,"['magical', 'string', 'consists', 'obeys', 'following', 'string', 'magical', 'concatenating', 'number', 'contiguous', 'occurrences', 'characters', 'generates', 'string', 'first', 'elements', 'string', 'group', 'consecutive', 'occurrences', 'group', 'see', 'occurrence', 'sequence', 'integer', 'return', 'number', 'first', 'number', 'magical', 'string', 'exceed', 'first', 'elements', 'magical', 'string', 'contains', 'three', 'return']",2
480,Sliding Window Median,"['median', 'middle', 'value', 'ordered', 'integer', 'size', 'list', 'middle', 'median', 'mean', 'two', 'middle', 'median', 'median', 'array', 'sliding', 'window', 'size', 'moving', 'left', 'array', 'see', 'numbers', 'time', 'sliding', 'window', 'moves', 'right', 'one', 'job', 'output', 'median', 'array', 'window', 'original', 'nums', 'window', 'position', 'return', 'median', 'sliding', 'window', 'may', 'assume', 'always', 'always', 'smaller', 'input', 'size', 'sliding window']",3
479,Largest Palindrome Product,"['find', 'largest', 'palindrome', 'made', 'product', 'two', 'since', 'result', 'could', 'return', 'largest', 'palindrome', 'mod', 'range']",3
477,Total Hamming Distance,"['hamming', 'distance', 'two', 'integers', 'number', 'positions', 'corresponding', 'bits', 'job', 'find', 'total', 'hamming', 'distance', 'pairs', 'binary', 'showing', 'four', 'bits', 'relevant', 'answer', 'elements', 'array', 'range', 'length', 'array', 'exceed', 'bit manipulation']",2
476,Number Complement,"['positive', 'output', 'complement', 'complement', 'strategy', 'flip', 'bits', 'binary', 'integer', 'guaranteed', 'fit', 'within', 'range', 'signed', 'could', 'assume', 'leading', 'zero', 'bit', 'binary', 'binary', 'representation', 'leading', 'zero', 'complement', 'need', 'output', 'binary', 'representation', 'leading', 'zero', 'complement', 'need', 'output', 'bit manipulation']",1
475,Heaters,"['winter', 'first', 'job', 'contest', 'design', 'standard', 'heater', 'fixed', 'warm', 'radius', 'warm', 'positions', 'houses', 'heaters', 'horizontal', 'find', 'minimum', 'radius', 'heaters', 'houses', 'could', 'covered', 'input', 'positions', 'houses', 'heaters', 'expected', 'output', 'minimum', 'radius', 'standard', 'numbers', 'houses', 'heaters', 'exceed', 'positions', 'houses', 'heaters', 'exceed', 'long', 'house', 'warm', 'radius', 'heaters', 'follow', 'radius', 'standard', 'warm', 'radius', 'heater', 'placed', 'position', 'use', 'radius', 'houses', 'two', 'heater', 'placed', 'position', 'need', 'use', 'radius', 'houses', 'binary search']",1
474,Ones and Zeroes,"['computer', 'use', 'restricted', 'resource', 'generate', 'maximum', 'benefit', 'always', 'want', 'suppose', 'dominator', 'array', 'strings', 'consisting', 'task', 'find', 'maximum', 'number', 'strings', 'form', 'used', 'numbers', 'exceed', 'size', 'string', 'array', 'exceed', 'array', 'totally', 'strings', 'formed', 'using', 'array', 'could', 'form', 'nothing', 'better', 'form', 'dynamic programming']",2
473,Matchsticks to Square,"['remember', 'story', 'little', 'match', 'know', 'exactly', 'matchsticks', 'little', 'match', 'girl', 'please', 'find', 'way', 'make', 'one', 'square', 'using', 'break', 'link', 'matchstick', 'must', 'used', 'exactly', 'one', 'input', 'several', 'matchsticks', 'girl', 'represented', 'stick', 'output', 'either', 'true', 'represent', 'whether', 'could', 'make', 'one', 'square', 'using', 'matchsticks', 'little', 'match', 'girl', 'form', 'square', 'length', 'one', 'side', 'square', 'came', 'two', 'sticks', 'length', 'cannot', 'find', 'way', 'form', 'square', 'length', 'sum', 'matchsticks', 'range', 'length', 'matchstick', 'array', 'exceed', 'depth-first search']",2
472,Concatenated Words,"['list', 'words', 'please', 'write', 'program', 'returns', 'concatenated', 'words', 'list', 'concatenated', 'word', 'defined', 'string', 'comprised', 'entirely', 'least', 'two', 'shorter', 'words', 'concatenated', 'concatenated', 'concatenated', 'number', 'elements', 'array', 'exceed', 'length', 'sum', 'elements', 'array', 'exceed', 'input', 'string', 'include', 'lower', 'case', 'returned', 'elements', 'order', 'dynamic programming', 'depth-first search', 'trie']",3
468,Validate IP Address,"['write', 'function', 'check', 'whether', 'input', 'string', 'valid', 'address', 'address', 'addresses', 'canonically', 'represented', 'consists', 'four', 'decimal', 'ranging', 'separated', 'dots', 'leading', 'zeros', 'address', 'addresses', 'represented', 'eight', 'groups', 'four', 'hexadecimal', 'group', 'representing', 'groups', 'separated', 'colons', 'address', 'valid', 'could', 'omit', 'leading', 'zeros', 'among', 'four', 'hexadecimal', 'digits', 'characters', 'address', 'also', 'valid', 'leading', 'zeros', 'using', 'upper', 'replace', 'consecutive', 'group', 'zero', 'value', 'single', 'empty', 'group', 'using', 'two', 'consecutive', 'colons', 'pursue', 'invalid', 'extra', 'leading', 'zeros', 'also', 'address', 'may', 'assume', 'extra', 'space', 'special', 'characters', 'input', 'valid', 'return', 'valid', 'return', 'neither', 'address', 'string']",2
